"Date","Flow.Type","Group","PAF","Sampling.Year","Site.Code","Site.Name","Source","Value"
2021-11-27,"Discharge_cumecs","Total.PRM",8.273404829,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",133.263
2021-11-28,"Discharge_cumecs","Total.PRM",3.831509001,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",149.215
2021-11-28,"Discharge_cumecs","Total.PRM",7.34230036526087,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",250.219
2021-11-29,"Discharge_cumecs","Total.PRM",4.303957399,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",312.478
2021-11-29,"Discharge_cumecs","Total.PRM",6.7977640383913,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",1166.026
2021-11-30,"Discharge_cumecs","Total.PRM",15.86630848,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",956.91
2021-11-30,"Discharge_cumecs","Total.PRM",8.56672627421739,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",1080.131
2021-12-01,"Discharge_cumecs","Total.PRM",4.608075438,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",1013.483
2021-12-01,"Discharge_cumecs","Total.PRM",10.2733995449565,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",1691.458
2021-12-02,"Discharge_cumecs","Total.PRM",13.37179996,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",1723.269
2021-12-02,"Discharge_cumecs","Total.PRM",10.3064739087391,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",1727.454
2021-12-03,"Discharge_cumecs","Total.PRM",3.804897561,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",1314.061
2021-12-03,"Discharge_cumecs","Total.PRM",9.45061927917391,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",1395.623
2021-12-04,"Discharge_cumecs","Total.PRM",2.903901954,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",765.308
2021-12-04,"Discharge_cumecs","Total.PRM",8.09034946508696,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",857.74
2021-12-05,"Discharge_cumecs","Total.PRM",14.60152042,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",465.319
2021-12-05,"Discharge_cumecs","Total.PRM",8.2074249863913,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",535.778
2021-12-06,"Discharge_cumecs","Total.PRM",2.904231772,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",289.093
2021-12-06,"Discharge_cumecs","Total.PRM",8.0634609466087,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",337.354
2021-12-07,"Discharge_cumecs","Total.PRM",2.704844568,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",195.814
2021-12-07,"Discharge_cumecs","Total.PRM",3.084194344,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",169.364
2021-12-07,"Discharge_cumecs","Total.PRM",7.81359221054545,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",221.955
2021-12-08,"Discharge_cumecs","Total.PRM",3.544223636,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",158.76
2021-12-08,"Discharge_cumecs","Total.PRM",10.0762130700435,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",163.343
2021-12-09,"Discharge_cumecs","Total.PRM",8.59074305804167,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",155.308
2021-12-10,"Discharge_cumecs","Total.PRM",5.83244440966667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",131.422
2021-12-11,"Discharge_cumecs","Total.PRM",21.46131545,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",118.264
2021-12-11,"Discharge_cumecs","Total.PRM",7.05463109608696,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",117.604
2021-12-12,"Discharge_cumecs","Total.PRM",7.66510585404167,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",119.462
2021-12-13,"Discharge_cumecs","Total.PRM",3.678142183,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",120.297
2021-12-13,"Discharge_cumecs","Total.PRM",6.819175505,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",121.304
2021-12-14,"Discharge_cumecs","Total.PRM",8.50557719066667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",115.521
2021-12-15,"Discharge_cumecs","Total.PRM",3.543965729,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",91.348
2021-12-15,"Discharge_cumecs","Total.PRM",7.07487861904348,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",95.96
2021-12-16,"Discharge_cumecs","Total.PRM",6.03401251529167,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",74.598
2021-12-17,"Discharge_cumecs","Total.PRM",3.678017108,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",54.671
2021-12-17,"Discharge_cumecs","Total.PRM",5.79948371334783,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",57.921
2021-12-18,"Discharge_cumecs","Total.PRM",8.1535424295,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",46.023
2021-12-19,"Discharge_cumecs","Total.PRM",7.30185848908333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",36.237
2021-12-20,"Discharge_cumecs","Total.PRM",9.59164288045833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",28.315
2021-12-21,"Discharge_cumecs","Total.PRM",3.401407634,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",21.929
2021-12-21,"Discharge_cumecs","Total.PRM",7.54476953113043,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",29.886
2021-12-22,"Discharge_cumecs","Total.PRM",6.811705427375,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",44.793
2021-12-23,"Discharge_cumecs","Total.PRM",6.49940327779167,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",46.698
2021-12-24,"Discharge_cumecs","Total.PRM",5.94934405125,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",47.58
2021-12-25,"Discharge_cumecs","Total.PRM",6.51209929541667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",61.098
2021-12-26,"Discharge_cumecs","Total.PRM",9.41853021270833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",25.062
2021-12-27,"Discharge_cumecs","Total.PRM",8.23843958091667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",13.464
2021-12-28,"Discharge_cumecs","Total.PRM",8.144430419625,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",13.493
2021-12-29,"Discharge_cumecs","Total.PRM",8.56130568783333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",12.658
2021-12-30,"Discharge_cumecs","Total.PRM",9.1434402135,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",12.836
2021-12-31,"Discharge_cumecs","Total.PRM",9.79930451645833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",12.901
2022-01-01,"Discharge_cumecs","Total.PRM",8.47787117783333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",13.097
2022-01-02,"Discharge_cumecs","Total.PRM",8.59418268995833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",12.367
2022-01-03,"Discharge_cumecs","Total.PRM",8.7627882725,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",11.59
2022-01-04,"Discharge_cumecs","Total.PRM",8.31853536870833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",12.569
2022-01-05,"Discharge_cumecs","Total.PRM",9.46543967645833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",12.677
2022-01-06,"Discharge_cumecs","Total.PRM",9.96878001758333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",12.634
2022-01-07,"Discharge_cumecs","Total.PRM",9.1184228165,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",2037.316
2022-01-08,"Discharge_cumecs","Total.PRM",14.83788054,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",1338.296
2022-01-08,"Discharge_cumecs","Total.PRM",11.6387926482609,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",3065.847
2022-01-09,"Discharge_cumecs","Total.PRM",24.11028163,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",2164.853
2022-01-09,"Discharge_cumecs","Total.PRM",8.4229867036087,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",2824.185
2022-01-10,"Discharge_cumecs","Total.PRM",13.6810209,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",903.137
2022-01-10,"Discharge_cumecs","Total.PRM",6.951313826,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",904.821
2022-01-11,"Discharge_cumecs","Total.PRM",7.81032106,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",453.138
2022-01-11,"Discharge_cumecs","Total.PRM",9.68010253643478,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",611.082
2022-01-12,"Discharge_cumecs","Total.PRM",8.629987228,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",227.901
2022-01-12,"Discharge_cumecs","Total.PRM",5.83894895134783,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",284.331
2022-01-13,"Discharge_cumecs","Total.PRM",8.59699893,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",152.871
2022-01-13,"Discharge_cumecs","Total.PRM",5.73701941326087,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",167.826
2022-01-14,"Discharge_cumecs","Total.PRM",7.25098752483333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",104.629
2022-01-15,"Discharge_cumecs","Total.PRM",8.30382458916667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",69.477
2022-01-16,"Discharge_cumecs","Total.PRM",9.28747861216667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",48.582
2022-01-17,"Discharge_cumecs","Total.PRM",8.03565825645833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",33.406
2022-01-18,"Discharge_cumecs","Total.PRM",10.1926164104583,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",24.353
2022-01-19,"Discharge_cumecs","Total.PRM",9.48624527841667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",49.317
2022-01-20,"Discharge_cumecs","Total.PRM",10.3847425743333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",42.545
2022-01-21,"Discharge_cumecs","Total.PRM",8.16613569458333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",20.005
2022-01-22,"Discharge_cumecs","Total.PRM",8.50534272145833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",19.83
2022-01-23,"Discharge_cumecs","Total.PRM",9.296344873625,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",19.82
2022-01-24,"Discharge_cumecs","Total.PRM",8.92755595925,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",19.652
2022-01-25,"Discharge_cumecs","Total.PRM",8.515581054125,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",8.624
2022-01-26,"Discharge_cumecs","Total.PRM",7.37159717775,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",3.914
2022-01-27,"Discharge_cumecs","Total.PRM",8.75889688745833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",1.313
2022-01-28,"Discharge_cumecs","Total.PRM",7.35750827679167,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",0.494
2022-01-29,"Discharge_cumecs","Total.PRM",9.25590790770833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",0.322
2022-01-30,"Discharge_cumecs","Total.PRM",7.862008604875,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",0.192
2022-01-31,"Discharge_cumecs","Total.PRM",9.34355202675,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",0.175
2022-02-01,"Discharge_cumecs","Total.PRM",6.45587971120833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",0.202
2022-02-02,"Discharge_cumecs","Total.PRM",8.29834031679167,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",3.765
2022-02-03,"Discharge_cumecs","Total.PRM",7.48882074308333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",79.934
2022-02-04,"Discharge_cumecs","Total.PRM",6.565548087,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",105.536
2022-02-04,"Discharge_cumecs","Total.PRM",7.23052513,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",95.051
2022-02-04,"Discharge_cumecs","Total.PRM",8.96604980331818,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",106.065
2022-02-05,"Discharge_cumecs","Total.PRM",7.610041871,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",89.698
2022-02-05,"Discharge_cumecs","Total.PRM",8.00314727843478,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",94.935
2022-02-06,"Discharge_cumecs","Total.PRM",7.921950362,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",63.324
2022-02-06,"Discharge_cumecs","Total.PRM",7.3866916943913,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",86.362
2022-02-07,"Discharge_cumecs","Total.PRM",9.10944134925,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",60.697
2022-02-08,"Discharge_cumecs","Total.PRM",8.87749496520833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",43.565
2022-02-09,"Discharge_cumecs","Total.PRM",8.2983265395,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",57.846
2022-02-10,"Discharge_cumecs","Total.PRM",7.689036777,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",44.943
2022-02-10,"Discharge_cumecs","Total.PRM",7.7675113013913,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",46.401
2022-02-11,"Discharge_cumecs","Total.PRM",7.530541182625,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",41.162
2022-02-12,"Discharge_cumecs","Total.PRM",8.522797393,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",17.488
2022-02-13,"Discharge_cumecs","Total.PRM",6.95647889,"2021-2022","1360106","Burnett River at Quay Street Bridge","Observed",15.513
2022-02-13,"Discharge_cumecs","Total.PRM",7.55153174395652,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",17.35
2022-02-14,"Discharge_cumecs","Total.PRM",7.47859261533333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",9.907
2022-02-15,"Discharge_cumecs","Total.PRM",7.38812539716667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",8.694
2022-02-16,"Discharge_cumecs","Total.PRM",7.0846364935,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",8.661
2022-02-17,"Discharge_cumecs","Total.PRM",6.41670962241667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",3.969
2022-02-18,"Discharge_cumecs","Total.PRM",8.28633905558333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",3.774
2022-02-19,"Discharge_cumecs","Total.PRM",8.34357658583333,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",5.011
2022-02-20,"Discharge_cumecs","Total.PRM",7.31711816866667,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",5.167
2022-02-21,"Discharge_cumecs","Total.PRM",8.6470654895,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",5.127
2022-02-22,"Discharge_cumecs","Total.PRM",6.18422794725,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",2.758
2022-02-23,"Discharge_cumecs","Total.PRM",6.4477444225,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",2.69
2022-02-24,"Discharge_cumecs","Total.PRM",8.74037727995833,"2021-2022","1360106","Burnett River at Quay Street Bridge","PMM Imputations (Discharge)",2428.363
